,DienTich,DiaChi,City,District,MucGia,MatTien,DuongVao,PhapLy,Lat,Long,Ward
6753,126.0,"Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",1,6,22500000000.0,5.8,10.0,1,21.0255158,105.8275913,190
6754,1500.0,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",79,762,120000000000.0,,,,10.8456757,106.7181539,26809
6755,92.0,"Đường Kim Chung, Xã Kim Chung, Đông Anh, Hà Nội",1,17,5400000000.0,,,1,21.12420054075146,105.77659001750489,493
6756,61.0,"Đường Số 8, Phường Trường Thạnh, Thủ Đức, Hồ Chí Minh",79,769,3500000000.0,8.0,8.0,1,10.8788071,106.7750453,26854
6757,,,,,,,,,,,
6758,103.0,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",1,3,12600000000.0,7.0,5.0,1,21.0610134,105.809127,103
6759,93.0,"Xã Dị Nậu, Thạch Thất, Hà Nội",1,276,3300000000.0,,,1,21.049835126346515,105.62457216011757,9979
6760,140.0,"Đường Quốc lộ 22B, Xã Thạnh Đức, Gò Dầu, Tây Ninh",72,710,650000000.0,,5.0,1,11.1402783,106.2757514,25657
6761,567.0,"Xã Đông Yên, Quốc Oai, Hà Nội",1,275,2550000000.0,14.0,4.5,1,20.9293521784237,105.593348932381,9952
6762,42.0,"Xã Tứ Hiệp, Thanh Trì, Hà Nội",1,20,3100000000.0,4.15,2.5,1,20.9408441287323,105.852343466843,658
6763,42.0,"Xã Vạn Phúc, Thanh Trì, Hà Nội",1,20,1450000000.0,,,1,,,676
6764,208.0,"Xã Yên Trị, Yên Thủy, Hòa Bình",17,158,,21.0,5.0,1,20.350360238979572,105.66862761790135,5386
6765,80.0,"Phố Đào Hinh, Phường Việt Hưng, Long Biên, Hà Nội",1,4,9500000000.0,4.5,9.0,1,21.056168760941073,105.90206013219573,127
6766,1265.9,"Thị trấn Vạn Giã, Vạn Ninh, Khánh Hòa",56,571,34880000000.0,36.0,15.0,1,12.6934439467515,109.226482940287,22489
6767,246.6,"Xã Vạn Hưng, Vạn Ninh, Khánh Hòa",56,571,1760000000.0,9.79,8.0,0,12.6374020127275,109.17544388734,22525
6768,60.5,"Đường Đồng Trạng, Xã Cổ Đông, Sơn Tây, Hà Nội",1,269,1100000000.0,5.0,7.0,1,21.0595347813931,105.515468817539,9616
6769,42.0,"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",1,19,5700000000.0,4.0,3.0,1,21.0237213,105.7741546,625
6770,250.0,"Đường Đại lộ Thăng Long, Xã Đồng Trúc, Thạch Thất, Hà Nội",1,276,6250000000.0,,12.0,1,20.9896682,105.5678785,10012
6771,363.0,"Đường Yên Bình, Xã Yên Bình, Thạch Thất, Hà Nội",1,276,4200000000.0,12.5,10.0,,20.9919225,105.4595306,4930
6772,31.0,"Phường Thượng Đình, Thanh Xuân, Hà Nội",1,9,8199999999.999999,3.2,7.0,1,20.999771709506277,105.81354747076357,346
6773,52.0,"Đường Quốc Lộ 35, Xã Hiền Ninh, Sóc Sơn, Hà Nội",1,16,650000000.0,,,1,21.2510499,105.7879371,412
6774,145.0,"Đường Miếu Đầm, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",1,19,27550000000.0,,,,21.0052511,105.78274,631
6775,54.0,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",1,4,4980000000.0,,,1,21.0387726,105.9346688,136
6776,120.0,"Đường Chu Huy Mân, Phường Sài Đồng, Long Biên, Hà Nội",1,4,23500000000.0,9.4,12.0,1,21.0384,105.9031263,142
6777,441.0,"Phường An Thới, Phú Quốc, Kiên Giang",91,911,8000000000.0,6.0,10.0,1,10.0329791362738,104.008283045913,31081
6778,369.5,"Đường ĐT 741, Xã Phước Hòa, Phú Giáo, Bình Dương",74,722,4000000000.0,10.0,27.0,1,11.2277314,106.7292058,25885
6779,400.0,"Xã An Long, Phú Giáo, Bình Dương",74,722,1700000000.0,10.0,6.0,1,,,25867
6780,128.0,"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",1,19,19500000000.0,,,,21.0294126,105.7750658,625
6781,50.0,"Đường 6, Phường 26, Bình Thạnh, Hồ Chí Minh.",79,765,7100000000.0,8.0,8.0,1,10.8121055,106.7074416,26914
6782,130.0,"Xã Thanh Phú Long, Châu Thành, Long An",80,808,329000000.0,5.0,3.0,1,10.4464741832785,106.520251995274,28234
6783,41.0,"Đường Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội",1,4,6150000000.0,5.8,2.8,1,21.0405457,105.8776409,139
6784,116.0,"Đường Áp Phan, Xã Phú Cát, Quốc Oai, Hà Nội",1,275,3016000000.0,6.0,6.0,1,20.9716211,105.5532993,9922
6785,65.0,"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội",1,6,11600000000.0,4.2,,1,21.0288733,105.8308437,178
6786,100.0,"Đường Ban Ban 9, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",48,494,2200000000.0,5.0,5.5,,15.987277758304343,108.23614821190523,20287
6787,40.0,"Đường 32, Xã Trạch Mỹ Lộc, Phúc Thọ, Hà Nội",1,272,500000000.0,4.8,2.0,2,21.0978194145857,105.523040928219,9760
6788,88.0,"Phường Quang Trung, Hà Đông, Hà Nội",1,268,12056000000.0,,,,20.970399192204642,105.77088078912692,9550
6789,100.0,"Đường 421B, Xã Sài Sơn, Quốc Oai, Hà Nội",1,275,1700000000.0,4.38,2.0,1,21.0226621,105.646323,9898
6790,55.0,"Đường Tây Tựu, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",1,21,3650000000.0,4.0,4.0,1,21.069103,105.7288504,607
6791,102.0,"Đường Bát Khối, Phường Long Biên, Long Biên, Hà Nội",1,4,22000000000.0,,,1,21.0249365,105.8849321,145
6792,70.5,"Đường Ngô Văn Sở, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",56,568,3000000000.0,4.0,16.0,1,12.2966404,109.2080475,22327
6793,50.0,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",1,4,5000000000.0,5.0,13.0,1,21.0387726,105.9346688,136
6794,99.0,"Đường 35, Xã Hiền Ninh, Sóc Sơn, Hà Nội",1,16,1500000000.0,4.7,3.5,1,21.2652014,105.7880902,412
6795,140.0,"Đường ĐT 816, Xã Thạnh Đức, Bến Lức, Long An",80,803,660000000.0,6.0,14.0,1,10.6341694,106.4464766,28027
6796,57.0,"Xã Đông Dư, Gia Lâm, Hà Nội",1,18,3200000000.0,,5.0,1,20.9970424493371,105.916851412774,574
6797,468.0,"Đường 87A, Xã Yên Bài, Ba Vì, Hà Nội",1,271,2700000000.0,20.0,5.0,,21.0496688,105.4219622,9709
6798,61.0,"Đường 23B, Xã Tráng Việt, Mê Linh, Hà Nội",1,250,1530000000.0,,,1,21.141869148272253,105.73619416026654,9022
6799,55.0,"Đường Nguyễn Hữu Trí, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",79,785,2590000000.0,5.5,5.0,1,10.6913723,106.5728581,27595
6800,115.1,"Xã Đông Ninh, Khoái Châu, Hưng Yên",33,330,1127980000.0,4.8,5.0,1,20.80219805398951,105.93051895682953,12259
6801,100.0,"Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",1,17,10000000000.0,,20.0,,21.1186797691216,105.823229813695,502
6802,50.0,"Đường Vĩnh Hưng, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",1,8,,,,1,20.9859872,105.8766433,328
6803,79.0,"Đường Ngọc Chi, Xã Vĩnh Ngọc, Đông Anh, Hà Nội",1,17,5925000000.0,4.0,,1,21.121204,105.83043,502
6804,68.9,"Xã Xuân Canh, Đông Anh, Hà Nội",1,17,4616300000.0,3.9,3.0,1,21.095588192779385,105.85007632539126,511
6805,90.0,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",48,492,6700000000.0,,,1,16.0408909,108.2162361,20257
6806,43.0,"Phường Thạch Bàn, Long Biên, Hà Nội",1,4,4300000000.0,,,,21.021084316712734,105.91777772434978,148
6807,338.0,"Dự án Khu công nghiệp Bắc Phú Cát - Hà Nội, Huyện Quốc Oai, Hà Nội",1,275,4059999999.9999995,14.3,4.5,1,20.968233832163616,105.56827745513917,
6808,59.0,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",1,8,,,,1,20.974238,105.8939661,328
6809,50.0,"Đường 26/3, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",79,777,3800000000.0,5.0,,1,10.7993011,106.6064555,27436
6810,34.5,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",1,8,1980000000.0,4.2,,1,20.974238,105.8939661,328
6811,50.0,"Đường Võ Nguyên Giáp, Xã Vĩnh Ngọc, Đông Anh, Hà Nội",1,17,6000000000.0,4.0,6.0,1,21.1233291,105.8269595,502
6812,92.0,"Phường Thạch Bàn, Long Biên, Hà Nội",1,4,,,,1,21.021084316712734,105.91777772434978,148
6813,48.0,"Đường Tỉnh lộ 181, Xã Kim Sơn, Gia Lâm, Hà Nội",1,18,1650000000.0,,,1,21.0164002,105.9629188,562
6814,462.7,"177 Đường Hà Duy Phiên, Xã Bình Mỹ, Củ Chi, Hồ Chí Minh",79,783,5700000000.0,,20.0,1,10.9295231,106.6468542,27550
6815,42.0,"Đường 23B, Xã Đại Mạch, Đông Anh, Hà Nội",1,17,2100000000.0,4.0,3.0,,21.1507693,105.7567259,499
6816,93.0,"đường Đền Gióng, Xã Phù Linh, Sóc Sơn, Hà Nội",1,16,1050000000.0,5.5,8.0,1,21.2721978,105.8504916,400
6817,99.2,"Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",79,762,12000000000.0,5.0,25.0,1,10.8589122,106.7778634,26800
6818,245.0,"Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Hồ Chí Minh",79,760,46000000000.0,11.0,5.0,1,10.7613989,106.6922635,26755
6819,30.0,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",1,8,,,,1,20.9822997,105.8866913,328
6820,326.0,"Dự án Khu công nghiệp Bắc Phú Cát - Hà Nội, Huyện Quốc Oai, Hà Nội",1,275,4080000000.0,10.21,4.5,1,20.97162,105.5533,
6821,88.0,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",48,492,7100000000.0,5.0,,1,16.0408909,108.2162361,20257
6822,336.0,"Xã Minh Thành, Chơn Thành, Bình Phước",70,697,1380000000.0,,,1,11.435663705210485,106.68187122349028,25447
6823,30.0,"Đường Đức Diễn, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội",1,21,3600000000.0,5.0,4.0,1,21.0506718,105.7541526,620
6824,105.0,"Đường Sư Đoàn 9, Xã Vĩnh Lộc A, Bình Chánh, Hồ Chí Minh",79,785,2300000000.0,5.0,5.0,1,10.8194947,106.5654143,27601
6825,36.0,"Đường Nguyễn Khoái, Phường Thanh Trì, Hoàng Mai, Hà Nội",1,8,,,,1,20.9986937,105.8874294,301
6826,202.0,"Thôn Hạ Đỗ, Xã Hồng Phong, An Dương, Hải Phòng",31,312,3434000000.0,12.0,6.0,1,20.8793532941419,106.564789999908,11593
6827,100.0,"Đường 769, Xã Bình Sơn, Long Thành, Đồng Nai",75,740,950000000.0,5.0,6.0,1,10.8698218,106.9688621,26395
6828,78.3,"Đường Du Nội, Xã Mai Lâm, Đông Anh, Hà Nội",1,17,4890000000.0,5.0,3.8,1,21.0893284,105.8958248,520
6829,256.0,"Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",48,494,24990000000.0,13.5,15.0,1,15.9926316,108.269373,20290
6830,48.0,"Xã Hiền Ninh, Sóc Sơn, Hà Nội",1,16,,4.0,7.0,1,21.25922595514911,105.80190602771728,412
6831,2237.0,"Xã Yên Bài, Ba Vì, Hà Nội",1,271,5592500000.0,30.0,5.0,1,21.05177000161194,105.4446070168678,9709
6832,70.0,"Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội",1,276,1580000000.0,5.0,,,21.0407028,105.5481172,9982
6833,3000.0,"Đường Vĩnh Lộc, Xã Vĩnh Lộc A, Bình Chánh, Hồ Chí Minh",79,785,28500000000.0,50.0,7.0,1,10.8107337,106.5747267,27601
6834,100.0,"Xã Hoa Động, Thủy Nguyên, Hải Phòng",31,311,2950000000.0,,13.0,1,,,11572
6835,56.0,"Đường Đông Thiên, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",1,8,1550000000.0,5.1,3.0,2,20.9863974,105.878194,328
6836,45.0,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",1,274,4900000000.0,,,1,20.998463313781134,105.72186350098838,9877
6837,71.6,"Xã Bột Xuyên, Mỹ Đức, Hà Nội",1,282,680000000.0,4.7,3.5,,,,10459
6838,55.0,"Đường 70, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",1,21,3500000000.0,4.0,3.0,1,21.0039757,105.7497247,607
6839,100.0,"Đường Nguyễn Quyền, Phường Võ Cường, Bắc Ninh, Bắc Ninh",27,256,11000000000.0,5.0,22.0,1,21.1669964,106.0700246,9190
6840,90.0,"Đường Vành Đai 3.5, Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,6.0,20.0,1,21.033149,105.7321831,9862
6841,32.0,"Phố Thượng Cát, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",1,21,2200000000.0,3.5,2.0,1,21.0963665,105.7380511,595
6842,35.0,"Đường Số 20, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,990000000.0,,,,10.844168,106.8265222,26833
6843,85.0,"Đường Nguyễn Văn Cừ, Xã Phù Khê, Từ Sơn, Bắc Ninh",27,261,2450000000.0,5.0,8.0,1,21.1390559751722,105.934078770516,9379
6844,60.0,"Phường Kiến Hưng, Hà Đông, Hà Nội",1,268,7700000000.0,,,,20.955070795478548,105.78999975927745,9565
6845,48.0,"Đường Tây Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",1,19,3744000000.0,3.5,2.5,1,21.004715,105.7494182,628
6846,145.0,"Đường Đông Chấn, Phường Nam Sơn, Kiến An, Hải Phòng",31,307,1090000000.0,12.9,12.0,4,20.8103654424205,106.640803302659,11437
6847,109.0,"Đường 419, Xã Đại Yên, Chương Mỹ, Hà Nội",1,277,5700000000.0,4.6,15.0,1,20.8990051,105.697844,10054
6848,52.0,"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",1,19,4160000000.0,8.85,2.0,1,20.9898009,105.7615252,634
6849,60.0,"Đường Quốc lộ 1K, Phường Đông Hòa, Dĩ An, Bình Dương",74,724,2850000000.0,5.0,15.0,1,10.890358,106.7824979,25957
6850,79.5,"Xã Minh Trí, Sóc Sơn, Hà Nội",1,16,914250000.0,,,1,21.291722947549236,105.76191807017234,382
6851,120.0,"Đường Xuyên Phước Cơ, Xã Phước Bửu, Xuyên Mộc, Bà Rịa Vũng Tàu",77,751,750000000.0,9.0,9.0,1,10.5279240430294,107.396791402161,26620
6852,56.0,"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",1,19,8300000000.000001,4.1,5.0,1,20.9898009,105.7615252,634
6853,40.0,"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",1,4,,,,1,21.026428,105.8930876,145
6854,208.3,"Xã Minh Thành, Chơn Thành, Bình Phước",70,697,680000000.0,,,1,11.435663705210485,106.68187122349028,25447
6855,77.0,"Đường 2, Phường Dĩ An, Dĩ An, Bình Dương",74,724,3500000000.0,4.0,7.0,,10.8797693,106.736443,25942
6856,188.0,"Xã Minh Thành, Chơn Thành, Bình Phước",70,697,250000000.0,,,1,,,25447
6857,75.0,"Xã Kim Chung, Đông Anh, Hà Nội",1,17,,6.68,2.8,1,21.13456340526078,105.77678917188453,493
6858,4000.0,"Đường Lang Minh-Xuân Hiệp, Xã Lang Minh, Huyện Xuân Lộc, Đồng Nai",75,741,18000000000.0,35.0,8.0,1,10.8675599081272,107.37785674729,26467
6859,96.0,"Xuân Dục, Đường 131, Xã Tân Minh, Sóc Sơn, Hà Nội",1,16,1536000000.0,5.0,6.0,1,21.2691693982371,105.873042048264,406
6860,60.5,"Đường 131, Xã Quang Tiến, Sóc Sơn, Hà Nội",1,16,998250000.0,5.1,3.5,1,21.2456961486977,105.804351345945,409
6861,74.0,"Đường Quốc lộ 3, Xã Đức Hoà, Sóc Sơn, Hà Nội",1,16,999000000.0,4.1,4.0,1,21.2312697973784,105.866325080919,430
6862,100.0,"Đường Võ Nguyên Giáp, Xã Mai Đình, Sóc Sơn, Hà Nội",1,16,5000000000.0,5.0,60.0,1,21.2373523735812,105.829186213262,427
6863,2066.0,"Đường Phan Châu Trinh, Phường Phước Trung, Bà Rịa, Bà Rịa Vũng Tàu",77,748,,54.5,20.0,1,10.4905816,107.1814345,26560
6864,75.0,"Đường Hưng Đạo Vương, Phường Thanh Bình, Biên Hòa, Đồng Nai",75,731,4300000000.0,5.0,6.0,1,10.9507511,106.8199798,26044
6865,50.0,"Phường Đồng Mai, Hà Đông, Hà Nội",1,268,,4.0,12.0,1,20.9264818857337,105.739888074518,10117
6866,30.0,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",1,4,3950000000.0,,,1,21.0387726,105.9346688,136
6867,82.0,"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",1,4,17000000000.0,,,1,21.0526129,105.8988115,127
6868,44.5,"Tổ 11, Phường Đồng Mai, Hà Đông, Hà Nội",1,268,2780000000.0,4.5,4.0,1,20.9233054151646,105.738124465079,10117
6869,52.0,"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",1,19,3900000000.0,,,1,20.9898009,105.7615252,634
6870,98.5,"Xã  Mễ Sở, Huyện Văn Giang, Hưng Yên",33,326,2167000000.0,5.0,5.0,1,20.8906454520499,105.921861521368,12049
6871,54.52,"Xã Hùng An, Kim Động, Hưng Yên",33,331,392544000.0,5.0,5.0,1,20.72603577209626,106.00980286818582,12319
6872,160.0,"Đường Trần Vĩnh Lộc, Xã An Viễn, Trảng Bom, Đồng Nai",75,737,2080000000.0,5.0,7.0,1,10.88684015048528,106.9926925985277,26296
6873,96.0,"Đường Chơn Tâm 6, Phường Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",48,490,3450000000.0,,,1,16.062879877152582,108.16126684311646,20198
6874,40.0,"Xã Vân Tảo, Thường Tín, Hà Nội",1,279,1460000000.0,,,,20.87204262092444,105.89159995207169,10210
6875,928.0,"Đường Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",79,761,24000000000.0,,,1,10.870904,106.6855322,26767
6876,70.3,"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",79,761,3050000000.0,4.0,5.0,1,10.8800021,106.6655481,26764
6877,200.0,"Đường Máng Nước, Xã An Đồng, An Dương, Hải Phòng",31,312,11000000000.0,10.0,15.0,,20.8301289,106.6743574,11623
6878,85.0,"Đường Máy Nước, Phường Phước Tân, Nha Trang, Khánh Hòa",56,568,3500000000.0,4.16,5.0,1,12.2450039,109.1842884,22360
6879,1634.0,"Đường Tỉnh lộ 702, Xã Tri Hải, Ninh Hải, Ninh Thuận",58,586,35784600000.0,,5.0,1,11.6224082,109.051553,22864
6880,4989.0,"Thôn Mít Mái, Đường 87A, Xã Yên Bài, Ba Vì, Hà Nội",1,271,14000000000.0,65.0,6.0,1,21.0496688,105.4219622,9709
6881,89.1,"Đường ĐT 386, Xã Minh Hoàng, Phù Cừ, Hưng Yên",33,333,1247400000.0,5.16,8.0,1,20.72780338252938,106.12913381178596,12403
6882,118.0,"Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh",79,766,16000000000.0,7.8,6.0,1,10.8150439,106.6729415,26965
6883,74.0,"Đường Đa Tốn, Xã Đa Tốn, Gia Lâm, Hà Nội",1,18,5700000000.0,6.0,7.0,1,20.9792476,105.9413471,577
6884,300.0,"Đường Vũ Đức Thận, Phường Việt Hưng, Long Biên, Hà Nội",1,4,28800000000.0,11.6,13.5,1,21.0538895,105.8927628,127
6885,90.0,"Xã Chương Dương, Thường Tín, Hà Nội",1,279,1665000000.0,,,,20.84761500009558,105.9020139414065,10237
6886,70.0,"Phường Trường Thạnh, Thủ Đức, Hồ Chí Minh",79,769,3150000000.0,4.0,10.0,1,10.8646129121408,106.744064314635,26854
6887,80.0,"Đường Đa Tốn, Xã Đa Tốn, Gia Lâm, Hà Nội",1,18,,5.0,11.0,1,20.9792476,105.9413471,577
6888,90.0,"Đường Cách Mạng Tháng Tám, Phường Hoa Lư, Plei Ku, Gia Lai",64,622,1500000000.0,5.0,7.0,1,13.9872663,108.0169672,23572
6889,122.0,"Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",79,785,2500000000.0,7.0,4.0,1,,,27604
6890,86.0,"Đường Đa Tốn, Xã Đa Tốn, Gia Lâm, Hà Nội",1,18,,4.0,4.0,1,20.9792476,105.9413471,577
6891,4500.0,"Xã Ea Tu, Buôn Ma Thuột, Đắk Lắk",66,643,5200000000.0,,,,12.7113214664618,108.108066551204,24163
6892,72.0,"Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương",74,724,3250000000.0,,,1,10.9047269,106.7517156,25942
6893,7908.0,"Đường Xuân Thới Sơn A, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",79,784,33500000000.0,,,1,10.8829556209899,106.558100595469,27577
6894,40.0,"Xã Vân Tảo, Thường Tín, Hà Nội",1,279,1250000000.0,,,,20.87204262092444,105.89159995207169,10210
6895,75.0,"Đường Võ Nguyên Giáp, Xã Bắc Hồng, Đông Anh, Hà Nội",1,17,,4.5,3.5,1,21.1784513951474,105.812510122168,463
6896,389.0,"Đường Mã Lò, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",79,777,26500000000.0,8.0,,1,10.7804115,106.5997766,27439
6897,69.0,"Thôn Khê Nữ, Xã Nguyên Khê, Đông Anh, Hà Nội",1,17,,4.0,4.0,1,21.1769144201552,105.835446360686,466
6898,43.0,"Đường 23B, Xã Tiên Dương, Đông Anh, Hà Nội",1,17,2100000000.0,4.2,2.6,1,21.1514684,105.8340583,472
6899,126.0,"Xã Thuận Thiên, Kiến Thụy, Hải Phòng",31,314,1050000000.0,6.1,7.0,1,20.77053144351292,106.63429086781781,11698
6900,3000.0,"Đường Vĩnh Lộc, Xã Vĩnh Lộc A, Bình Chánh, Hồ Chí Minh",79,785,30000000000.0,,,1,10.8070540597609,106.571906464614,27601
6901,46.0,"Thị trấn Trạm Trôi, Hoài Đức, Hà Nội",1,274,2850000000.0,4.1,3.0,1,21.0672067382171,105.708888626452,9832
6902,78.0,"Đường Võ Nguyên Giáp, Thôn Khê Nữ, Xã Nguyên Khê, Đông Anh, Hà Nội",1,17,,5.0,5.0,1,21.1780056,105.826217,466
6903,500.0,"Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội",1,269,6000000000.0,15.0,10.0,1,21.0455992,105.5064087,9616
6904,90.0,"Thôn Đại Bằng, Xã Nguyên Khê, Đông Anh, Hà Nội",1,17,4950000000.0,5.0,6.0,1,,,466
6905,1629.0,"Đường Nguyễn Văn Cừ, Xã Phước An, Nhơn Trạch, Đồng Nai",75,742,,25.0,4.0,1,10.6745761,106.9285273,26503
6906,4500.0,"Đường 21, Xã Đông Xuân, Quốc Oai, Hà Nội",1,275,31500000000.0,,,1,20.9527693,105.5064087,4939
6907,270.0,"Đường Số 20, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",79,762,20500000000.0,,,,10.8260603,106.723013,26812
6908,126.0,"Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",79,785,2500000000.0,,,1,10.7909188811271,106.57277004391,27604
6909,2142.0,"Xã Bắc Sơn, Huyện Sóc Sơn, Hà Nội",1,16,6500000000.0,40.0,5.0,1,21.3616107914218,105.825138638481,379
6910,856.0,"Xã Tân Phúc, Lang Chánh, Thanh Hóa",38,388,,16.0,5.0,1,20.17162202449977,105.20887621819699,15046
6911,160.0,"Đường Số 3, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,23000000000.0,7.0,12.0,1,10.8083318,106.7541207,27091
6912,100.0,"Đường Tô Ký, Xã Trung Chánh, Hóc Môn, Hồ Chí Minh",79,784,600000000.0,,,1,10.8692977,106.6149766,27586
