,DienTich,DiaChi,City,District,MucGia,SoPhongNgu,SoToilet,NoiThat,Lat,Long,HuongNha,HuongBanCong,PhapLy,Ward
2219,100.0,"Dự án The Beverly - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,6250000000.0,2.0,2.0,3,10.8385152816772,106.833450317383,,,4,26833
2220,69.0,"Dự án The Rainbow - Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,2500000000.0,2.0,2.0,2,10.8370094299316,106.838989257813,,,4,26833
2221,195.0,"Discovery Complex, 302, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,,4.0,,,21.035051,105.794975,,,,166
2222,28.0,"Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội",1,6,2650000000.0,2.0,,,21.0012748,105.8393044,,,1,232
2223,75.0,"Dự án Rivera Park Sài Gòn, Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh",79,771,4099999999.9999995,2.0,2.0,,10.769742012023926,106.66360473632812,,,,27169
2224,56.0,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",1,8,2020000000.0,2.0,2.0,2,20.96433448791504,105.8272933959961,,,4,337
2225,135.0,"Phố Đốc Ngữ, Phường Vĩnh Phúc, Ba Đình, Hà Nội",1,1,6800000000.0,3.0,3.0,2,21.042073,105.8140746,,,,6
2226,122.0,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,6200000000.0,3.0,2.0,2,21.0083656311035,105.802909851074,,,1,175
2227,78.0,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,4400000000.0,3.0,2.0,2,21.0083656311035,105.802909851074,,,1,175
2228,105.0,"Dự án The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,7500000000.0,3.0,2.0,2,21.03445816040039,105.7696533203125,,,1,626
2229,59.0,"Dự án The Beverly Solari  - Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,2800000000.0,2.0,2.0,,10.8396596908569,106.851036071777,6,7,4,26833
2230,65.0,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội",1,268,2400000000.0,2.0,2.0,2,20.962467193603516,105.79236602783203,,6,1,9553
2231,76.0,"Dự án Làng Việt Kiều Châu Âu Euroland, Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,3550000000.0,2.0,2.0,2,20.983457565307617,105.78564453125,,,1,9541
2232,102.0,"Dự án C14 - Bộ Công An, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội",1,19,4300000000.0,3.0,2.0,2,20.990812301635742,105.7839126586914,,6,1,637
2233,48.2,"T&T Tower, 120, Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội",1,8,,1.0,1.0,2,20.983034133911133,105.83511352539062,8,5,1,307
2234,109.0,"Dự án 6th Element, Đường Nguyễn Văn Huyên, Phường Xuân La, Tây Hồ, Hà Nội",1,3,9300000000.0,3.0,2.0,2,21.059675216674805,105.8040771484375,,,1,103
2235,85.0,"Dự án Lumiere EverGreen Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",1,19,5700000000.0,3.0,2.0,1,21.006216049194336,105.7364730834961,8,5,1,628
2236,69.0,"Dự án PARCSpring, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",79,769,2800000000.0,2.0,1.0,,10.7886486053467,106.770690917969,,,1,27097
2237,75.0,"Đường Hoàng Đạo Thành, Phường Kim Giang, Thanh Xuân, Hà Nội",1,9,2250000000.0,3.0,2.0,2,20.9830759,105.8126459,,,1,373
2238,56.0,"Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",1,8,1920000000.0,2.0,2.0,2,20.96473503112793,105.82636260986328,,,4,337
2239,105.0,"Capital Elite, 18, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,7350000000.0,3.0,,,21.018566131591797,105.78168487548828,4,3,4,626
2240,62.0,"Dự án An Lộc  - An Phúc, Đường Nguyễn Hoàng, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,2250000000.0,2.0,2.0,,10.7967109680176,106.74494934082,,,,27091
2241,59.0,"Dự án Westgate, Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",79,785,2150000000.0,2.0,2.0,,10.6870050430298,106.585426330566,,,,27595
2242,116.0,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",1,21,,3.0,2.0,1,21.09144401550293,105.78472137451172,6,,1,601
2243,167.0,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,10200000000.0,3.0,4.0,,21.052268981933594,105.88481140136719,,,4,118
2244,49.0,"Dự án Happy One Central, Đường 30/4, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",74,718,1690000000.0,1.0,1.0,3,10.975359916687012,106.67195129394531,,,2,25750
2245,75.86,"Samsora Premier, 105, Đường Chu Văn An, Phường Yết Kiêu, Hà Đông, Hà Nội",1,268,3500000000.0,2.0,2.0,2,20.973217010498047,105.77885437011719,8,5,1,9547
2246,129.0,"Dự án Sunshine Center, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,,4.0,3.0,,21.018648147583,105.781791687012,4,3,,626
2247,120.0,"Dự án BRG Diamond Residence, 25 Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,7500000000.0,3.0,2.0,,21.0052261352539,105.805061340332,,,,343
2248,57.2,"Dự án Newhouse Xa La, Phường Phúc La, Hà Đông, Hà Nội",1,268,2750000000.0,2.0,2.0,2,20.960222244262695,105.79292297363281,8,5,1,9553
2249,159.0,"Dự án Sunshine Center, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,8000000000.0,4.0,3.0,2,21.018648147583008,105.78179168701172,7,6,4,626
2250,77.0,"Dự án The Ascentia, Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,6350000000.0,2.0,2.0,,10.7240047454834,106.724662780762,2,1,,27487
2251,198.0,"Dự án Dolphin Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,,4.0,3.0,2,21.030044555664062,105.77662658691406,5,3,1,626
2252,132.0,"Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",1,19,,4.0,3.0,,21.0118827819824,105.786445617676,5,8,1,631
2253,133.0,"Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",1,19,10800000000.0,3.0,2.0,,21.02016830444336,105.78075408935547,,6,1,625
2254,80.0,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",79,767,6000000000.0,2.0,3.0,3,10.803905487060547,106.61668395996094,,,1,27016
2255,142.0,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",1,5,11500000000.0,3.0,2.0,,21.0404415130615,105.780715942383,3,5,1,163
2256,66.0,"Dự án Diamond Crown Hải Phòng, Đường Lê Hồng Phong, Phường Đằng Giang, Ngô Quyền, Hải Phòng",31,304,3650000000.0,2.0,2.0,2,20.84686279296875,106.70698547363281,7,8,1,11359
2257,330.0,"Dự án The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,,4.0,4.0,0,21.0344581604004,105.769653320313,8,5,1,626
2258,70.0,"Dự án Dragon Hill Residence and Suites 2, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",79,786,2700000000.0,2.0,2.0,3,10.710086822509766,106.70885467529297,,,1,27646
2259,133.0,"Dự án Sky Park Residence, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",1,5,9000000000.0,3.0,2.0,,21.0272464752197,105.786010742188,3,4,1,167
2260,53.0,"Đường Thượng Đình, Phường Thượng Đình, Thanh Xuân, Hà Nội",1,9,772000000.0,2.0,2.0,2,20.9974199,105.816021,,,1,346
2261,35.1,"Ngõ 36, Phố Lương Định Của, Phường Phương Mai, Đống Đa, Hà Nội",1,6,2500000000.0,1.0,1.0,3,21.0047944,105.8356179,,,1,232
2262,53.0,"Phố Thái Hà, Phường Thịnh Quang, Đống Đa, Hà Nội",1,6,753000000.0,2.0,2.0,2,21.0101998,105.8186006,,,1,223
2263,50.0,"Đường Phan Đình Giót, Phường Phương Liệt, Thanh Xuân, Hà Nội",1,9,800000000.0,2.0,2.0,2,20.9909876,105.8389195,,,1,358
2264,53.0,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",1,7,765000000.0,2.0,2.0,2,20.998032,105.8503425,,,1,286
2265,51.0,"Dự án Lavita Charm, Đường 1, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",79,762,2350000000.0,1.0,1.0,1,10.8267154693604,106.756912231445,8,5,4,26827
2266,54.0,"Đường Minh Khai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",1,8,658000000.0,2.0,2.0,2,20.9961581,105.8618348,,,1,322
2267,50.0,"Dự án City Tower, Đường Đại Lộ Bình Dương, Phường Hưng Định, Thuận An, Bình Dương",74,725,950000000.0,1.0,1.0,2,10.9495992660522,106.705787658691,,,1,25978
2268,51.0,"Mường Thanh Viễn Triều, 03, Đường Phạm Văn Đồng, Phường Vĩnh Phước, Nha Trang, Khánh Hòa",56,568,1200000000.0,1.0,1.0,2,12.2741403579712,109.201965332031,,,4,22333
2269,53.0,"Đường Đại Cồ Việt, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội",1,7,782000000.0,2.0,2.0,2,21.0081338,105.8462749,,,1,256
2270,71.0,"Dự án Opal Riverside, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",79,762,3200000000.0,2.0,2.0,2,10.824551582336426,106.7260971069336,6,7,2,26812
2271,60.0,"Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội",1,9,805000000.0,2.0,2.0,2,20.9877606,105.8006384,,,1,346
2272,67.0,"Dự án Richmond City, Phố Nguyễn Xí, Phường 26, Bình Thạnh, Hồ Chí Minh",79,765,1830000000.0,2.0,2.0,2,10.81614112854,106.706199645996,,,,26914
2273,95.0,"Handico Complex, 33, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,6630000000.0,3.0,2.0,3,21.003387,105.80245,7,6,1,343
2274,96.0,"Dự án Lan Phương MHBR, Đường Hồ Văn Tư, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",79,762,2820000000.0,3.0,2.0,,10.8470468521118,106.754470825195,,7,1,26827
2275,58.0,"Phố Xã Đàn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",1,6,800000000.0,2.0,2.0,2,21.0160174,105.8326225,,,1,
2276,55.0,"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội",1,6,900000000.0,2.0,2.0,2,21.023229,105.8062465,,,1,187
2277,53.0,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội",1,8,800000000.0,2.0,2.0,2,20.983614,105.8433353,,,1,325
2278,73.0,"Dự án Richmond City, Phố Nguyễn Xí, Phường 26, Bình Thạnh, Hồ Chí Minh",79,765,3500000000.0,2.0,2.0,2,10.81614112854,106.706199645996,,,1,26914
2279,52.0,"Dự án Victoria Village, Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh.",79,769,3100000000.0,1.0,1.0,,10.7768564224243,106.759292602539,,,,27112
2280,70.0,"Handico Complex, 33, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,5000000000.0,2.0,2.0,3,21.003387,105.80245,7,6,1,343
2281,63.0,"Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,3500000000.0,2.0,2.0,3,20.9984378814697,105.866737365723,7,6,1,283
2282,110.0,"Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,6300000000.0,3.0,2.0,2,20.9984378814697,105.866737365723,7,6,1,283
2283,85.0,"Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,4500000000.0,2.0,2.0,2,20.9984378814697,105.866737365723,8,5,1,283
2284,92.4,"Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",1,7,5350000000.0,3.0,2.0,1,20.9984378814697,105.866737365723,5,8,1,283
2285,82.0,"Dự án Victoria Village, Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,4400000000.0,3.0,2.0,,10.7768564224243,106.759292602539,,,,27112
2286,70.0,"Dự án Victoria Village, Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,3670000000.0,2.0,2.0,,10.776856422424316,106.75929260253906,,,,27112
2287,60.0,"Dự án Căn hộ Terra Mia, Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",79,785,2250000000.0,2.0,2.0,2,10.7206554412842,106.687957763672,,,1,27619
2288,65.0,"Dự án Victoria Village, Đường Trương Văn Bang, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,3650000000.0,2.0,2.0,,10.7727794647217,106.762481689453,6,7,,27112
2289,65.0,"Dự án Victoria Village, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,3500000000.0,2.0,2.0,,10.77277946472168,106.76248168945312,,,,27112
2290,82.5,"Dự án Scenia Bay Nha Trang, Đường Phạm Văn Đồng, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",56,568,3500000000.0,2.0,2.0,2,12.278209686279297,109.20280456542969,,6,4,22330
2291,68.0,"Dự án Victoria Village, Đường Trương Văn Bang, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,3650000000.0,2.0,2.0,3,10.7727794647217,106.762481689453,7,6,,27112
2292,80.0,"Handico Complex, 33, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,5440000000.0,3.0,2.0,3,21.003387,105.80245,6,7,1,343
2293,95.0,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",79,786,4550000000.0,2.0,2.0,0,10.704007148742676,106.71265411376953,3,5,4,27646
2294,64.0,"Dự án Victoria Village, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh.",79,769,3400000000.0,2.0,2.0,,10.77277946472168,106.76248168945312,,,,27112
2295,90.0,"Dự án Victoria Village, Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh.",79,769,4099999999.9999995,3.0,2.0,,10.7727794647217,106.762481689453,,,,27112
2296,69.0,"Dự án Victoria Village, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,3600000000.0,2.0,2.0,3,10.7768564224243,106.759292602539,7,6,,27112
2297,63.0,"Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",1,19,5200000000.0,2.0,2.0,1,21.011882781982422,105.78644561767578,6,7,1,631
2298,64.0,"Dự án EHome 3, Đường Hồ Học Lãm, Phường An Lạc, Bình Tân, Hồ Chí Minh",79,777,1930000000.0,2.0,2.0,2,10.713743209838867,106.60841369628906,,,1,27460
2299,54.0,"Đường Nguyễn Biểu, Phường 1, Quận 5, Hồ Chí Minh",79,774,2550000000.0,2.0,1.0,3,10.7543608,106.6842099,,,1,27325
2300,107.0,"Homyland Riverside, 403A, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",79,769,5000000000.0,3.0,2.0,,10.7896709442139,106.768531799316,,,,27097
2301,52.0,"Dự án Victoria Village, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",79,769,3200000000.0,2.0,1.0,,10.7727794647217,106.762481689453,5,8,,27112
2302,50.0,"Dự án Conic Riverside, Phố Tạ Quang Bửu, Phường 7, Quận 8, Hồ Chí Minh",79,776,1750000000.0,1.0,1.0,,10.733002662658691,106.65294647216797,,,1,27433
2303,122.0,"Dự án The Horizon Phú Mỹ Hưng, Đường Trần Văn Trà, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,,3.0,2.0,,10.721253395080566,106.7164535522461,,,,27487
2304,96.0,"Dự án Mỹ Cảnh, Đường Hà Huy Tập, Phường Tân Phong, Quận 7, Hồ Chí Minh",79,778,3400000000.0,2.0,2.0,2,10.7268705368042,106.713821411133,3,4,1,27490
2305,78.0,"Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",1,19,4000000000.0,2.0,2.0,2,20.98434066772461,105.77680969238281,7,6,1,634
2306,133.0,"Dự án N01-T1 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",1,21,9310000000.0,4.0,3.0,3,21.0657501220703,105.798210144043,2,6,1,611
2307,58.0,"Terra Royal, 280, Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",79,770,4500000000.0,2.0,1.0,,10.7909908294678,106.685577392578,,,,27139
2308,80.0,"Dự án The Garden Hills - 99 Trần Bình, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,4000000000.0,2.0,2.0,,21.0304050445557,105.777030944824,5,8,1,626
2309,65.0,"Dự án An Lộc, Đường Nguyễn Oanh, Phường 17, Gò Vấp, Hồ Chí Minh",79,764,2150000000.0,2.0,1.0,3,10.840940475463867,106.67481994628906,5,8,1,26875
2310,95.0,"Dự án Eco Green Sài Gòn, Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",79,778,5700000000.0,3.0,2.0,2,10.750350952148438,106.72317504882812,,,1,27469
2311,83.0,"Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội",1,3,6600000000.0,2.0,2.0,2,21.059675216674805,105.8040771484375,3,4,1,103
2312,72.0,"Dự án Terra Royal, Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",79,770,6300000000.0,2.0,2.0,1,10.790990829467773,106.68557739257812,,,,27139
2313,77.0,"PCC1 Triều Khúc, 44, Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",1,9,4200000000.0,2.0,2.0,2,20.9855403900146,105.798942565918,6,7,1,370
2314,255.0,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường Nguyễn An Ninh, Vũng Tàu, Bà Rịa Vũng Tàu",77,747,11700000000.0,3.0,3.0,3,10.3762722015381,107.113647460938,6,,1,26526
2315,86.6,"Dự án X2 Đại Kim, Đường Trần Hòa, Phường Đại Kim, Hoàng Mai, Hà Nội",1,8,,3.0,2.0,3,20.9764270782471,105.82543182373,4,3,2,316
2316,83.0,"Dự án Hưng Phúc Premier, Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,6200000000.0,3.0,2.0,,10.723769187927246,106.72481536865234,,,4,27487
2317,62.0,"Altara Residences, 76, Đường Trần Hưng Đạo, Phường Hải Cảng, Quy Nhơn, Bình Định",52,540,1790000000.0,2.0,2.0,2,13.7732067108154,109.241500854492,,,1,21562
2318,153.0,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,6350000000.0,3.0,3.0,2,21.008365631103516,105.80290985107422,3,6,1,175
2319,57.0,"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",1,5,4200000000.0,1.0,1.0,3,21.00580596923828,105.79437255859375,7,6,1,175
2320,122.0,"Dự án C3 Lê Văn Lương (Golden Palace), Thanh Xuân, Hà Nội",1,9,,3.0,2.0,2,21.0044555664063,105.802528381348,7,6,1,
2321,71.0,"Dự án Rivera Park Hà Nội, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",1,9,4900000000.0,2.0,2.0,,20.9991188049316,105.808441162109,7,6,1,355
2322,85.0,"An Bình Plaza, 97, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,4950000000.0,3.0,2.0,2,21.0309085845947,105.777183532715,8,5,1,626
2323,35.0,"Dự án Golden Crown Hai Phong, Đường Lê Hồng Phong, Phường  Đằng Hải, Hải An, Hải Phòng",31,306,2340000000.0,1.0,1.0,,20.835527420043945,106.71709442138672,,6,4,11416
2324,99.0,"Dự án The View Riviera Point, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,5500000000.0,2.0,2.0,2,10.7358922958374,106.730422973633,1,2,1,27487
2325,105.0,"Dự án The View Riviera Point, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,6300000000.0,2.0,2.0,2,10.7358922958374,106.730422973633,1,2,4,27487
2326,71.0,"Dự án Opal Riverside, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",79,762,3400000000.0,2.0,2.0,2,10.824551582336426,106.7260971069336,6,7,4,26812
2327,91.0,"Dự án The View Riviera Point, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",79,778,6600000000.0,2.0,2.0,2,10.735892295837402,106.73042297363281,,,4,27487
2328,79.0,"Dự án Mỹ Đình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,3600000000.0,2.0,2.0,2,21.030839920043945,105.77579498291016,5,7,1,626
2329,85.0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",1,6,3000000000.0,3.0,2.0,3,21.0267424,105.8338142,,,1,196
2330,110.0,"Đường Thành Công, Phường Thành Công, Ba Đình, Hà Nội",1,1,2990000000.0,3.0,2.0,3,21.0219033,105.8157732,,,1,34
2331,98.0,"Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội",1,9,4800000000.0,3.0,2.0,3,21.0046561,105.8062148,,,1,343
2332,94.0,"Dự án Hateco Laroma, Đường Huỳnh Thúc Kháng, Phường Láng Thượng, Đống Đa, Hà Nội",1,6,8900000000.0,3.0,2.0,1,21.0204162597656,105.807243347168,,4,,187
2333,68.7,"Dự án The Garden Hills - 99 Trần Bình, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,19,4000000000.0,2.0,2.0,,21.0304050445557,105.777030944824,5,8,1,626
2334,44.0,"Dự án Eco Green Sài Gòn, Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",79,778,3200000000.0,1.0,1.0,3,10.750350952148438,106.72317504882812,,,4,27469
2335,68.5,"D’Lusso, 09, Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,3750000000.0,2.0,2.0,3,10.7897729873657,106.755218505859,,,,27091
2336,68.0,"Dự án D’Lusso, Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",79,769,3900000000.0,2.0,2.0,2,10.7897729873657,106.755218505859,,,1,27091
2337,100.0,"Hapulico Complex, 85, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",1,9,5800000000.0,2.0,2.0,2,21.00048828125,105.807159423828,5,8,1,355
